4.309345245361,1.079656362534,3.309981584549,3.475001573563,3.616957187653,2.583565473557,3.867959260941,2.972355127335,2.994137525558,4.265091896057,4.560175418854,5.052652359009
5.354730606079,4.818559646606,3.816723346710,5.568377494812,7.258243083954,4.096771717072,6.016991615295,6.625751495361,6.750568389893,6.026537895203,4.563549518585,5.411233425140
5.035538196564,4.501435279846,3.931685924530,4.689720630646,9.251443862915,4.598746299744,4.822209358215,7.753549575806,4.165118217468,6.541922092438,5.798973083496,7.551885604858
5.430103302002,3.608082771301,4.973539352417,4.448259353638,6.790297985077,4.869743824005,5.049256801605,3.788237333298,5.693770885468,7.394792079926,4.130278110504,5.959206581116
5.253441333771,2.308874607086,5.231876850128,3.937316417694,5.866051197052,5.239822864532,5.526036739349,5.117574691772,8.222641944885,6.168058872223,4.396298408508,7.581915378571
1.797294855118,1.985967040062,2.633677005768,0.489900588989,2.191266536713,1.797768115997,0.954939961433,3.463047981262,2.723343133926,1.950999140739,1.712997317314,2.880258321762
2.073308467865,1.812300324440,3.202624320984,3.661840438843,6.053251266479,3.221744775772,3.356880903244,3.919800281525,5.772461414337,4.029807567596,5.063710212708,5.103660106659
4.442245960236,2.119532108307,6.264181137085,4.871180057526,6.861879825592,1.963887929916,3.460476398468,3.445236444473,7.473787784576,4.336212158203,5.238987922668,4.010797500610
2.129172801971,0.961794018745,3.154181480408,3.005762338638,4.077197551727,3.041448116302,2.623195171356,5.683839797974,5.880867481232,5.875881195068,2.412015914917,4.271154403687
3.951301097870,1.531535744667,0.200609534979,2.711802482605,4.377643108368,2.028772830963,2.408668041229,3.197319030762,4.015326023102,2.558733701706,0.440624952316,4.638802051544
4.561544418335,4.050628185272,2.143367290497,3.351239204407,7.324915885925,1.870834350586,2.240251779556,3.999622821808,7.444768905640,2.951511621475,3.998011589050,3.854268074036
4.089403152466,1.847235083580,3.411061048508,4.689217090607,5.227244377136,4.206300735474,3.185925722122,4.617963314056,5.145324230194,3.234156608582,3.124111175537,3.493798971176
4.145648002625,2.689126491547,3.529881000519,3.834969997406,8.215108871460,4.504017353058,5.072864055634,4.929212093353,5.974310874939,5.493769168854,3.125598430634,6.359234809875
5.374620914459,2.809858083725,1.770627975464,2.876405954361,6.744143962860,4.498613834381,4.098417282104,5.476882457733,3.060388326645,7.120455741882,2.779574632645,6.164458274841
3.916522979736,1.929907321930,3.180776596069,4.143734931946,3.659138441086,2.943810701370,2.487508773804,3.415056705475,6.196582794189,3.603732347488,1.279786348343,4.235613346100
3.289361953735,1.142278075218,2.355275154114,3.202221870422,2.557694911957,3.001473903656,1.652041196823,1.543532609940,2.319432020187,2.996886491776,1.719295144081,2.886435985565
5.092317581177,1.901515603065,2.907845735550,1.735443830490,6.056897163391,4.070940017700,3.729467630386,5.182375431061,3.373609066010,4.257463932037,4.653437614441,6.933967590332
3.780470848083,3.552909135818,4.035441398621,3.741396903992,8.258549690247,3.515594482422,2.241888046265,5.397029399872,6.823408603668,5.054414749146,4.077356338501,2.539658546448
1.884096145630,1.177752017975,0.164246737957,1.992928504944,2.831330299377,1.234648108482,1.392695188522,3.294635772705,2.511662960052,1.433071494102,1.266411066055,3.406480550766
4.945790767670,1.583871603012,5.055399417877,4.894643783569,8.574005126953,2.185191154480,4.526322841644,5.047314643860,6.201489925385,5.827400684357,6.744525432587,6.477791786194
2.606157064438,1.815557599068,1.214966297150,3.117978811264,3.658406019211,2.992998123169,0.739810705185,4.282377719879,7.709846019745,2.966265201569,1.245915770531,4.010277748108
2.369531631470,2.688419818878,3.089200496674,4.213329315186,4.621215820312,2.988814115524,1.011910676956,3.181952714920,4.489728450775,4.047366619110,2.689131259918,1.591063261032
5.419366836548,3.549218177795,3.497034072876,5.907155513763,5.371907711029,4.117249011993,6.540205478668,5.699731826782,6.317489147186,5.841547012329,4.081889152527,7.333459377289
1.013539314270,1.171583890915,1.720471858978,3.449079513550,3.582573652267,0.575370550156,2.364459514618,3.160559177399,3.226767063141,3.664186716080,2.424039840698,2.290776968002
4.447240352631,3.505254507065,4.157089233398,6.907318115234,5.140005111694,3.853457450867,3.332237720490,4.121657371521,6.675585269928,4.648389816284,3.991153717041,4.884782314301
